Date collected,Location,Provider,Reports,Source,Status,Time collected
Thu 18 Jul 2019,"Chicago, IL",time-warner-cable,1511,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Brooklyn, NY",time-warner-cable,1443,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Houston, TX",time-warner-cable,1316,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Atlanta, GA",time-warner-cable,1256,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Orlando, FL",time-warner-cable,984,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"New York City, NY",time-warner-cable,782,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Tampa, FL",time-warner-cable,665,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Austin, TX",time-warner-cable,609,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Detroit, MI",time-warner-cable,605,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Kansas City, MO",time-warner-cable,584,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"San Antonio, TX",time-warner-cable,482,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Cleveland, OH",time-warner-cable,472,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"St. Louis, MO",time-warner-cable,464,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Dayton, OH",time-warner-cable,456,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Raleigh, NC",time-warner-cable,414,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Buffalo, NY",time-warner-cable,395,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Indianapolis, IN",time-warner-cable,364,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Fort Worth, TX",time-warner-cable,333,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Louisville, KY",time-warner-cable,328,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Cincinnati, OH",time-warner-cable,328,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Akron, OH",time-warner-cable,327,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"The Bronx, NY",time-warner-cable,324,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Minneapolis, MN",time-warner-cable,313,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Honolulu, HI",time-warner-cable,304,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Seattle, WA",time-warner-cable,279,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Arlington, TX",time-warner-cable,272,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Sacramento, CA",time-warner-cable,263,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Dallas, TX",att,1241,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Houston, TX",att,875,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Chicago, IL",att,683,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Atlanta, GA",att,664,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Los Angeles, CA",att,337,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Charlotte, NC",att,314,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Cleveland, OH",att,203,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Miami, FL",att,201,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Austin, TX",att,192,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Mesquite, TX",att,181,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Kansas City, MO",att,165,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Allen, TX",att,157,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Fort Worth, TX",att,153,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Orlando, FL",att,147,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"San Antonio, TX",att,140,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Detroit, MI",att,139,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Hayward, CA",att,130,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Indianapolis, IN",att,127,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"New York City, NY",att,113,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Roseville, MI",att,112,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Oklahoma City, OK",att,110,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"St. Louis, MO",att,109,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Sacramento, CA",att,108,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Fort Lauderdale, FL",att,98,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Conway, AR",att,98,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"San Francisco, CA",att,95,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Arlington, TX",att,92,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Garland, TX",att,92,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Nashville, TN",att,91,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Brooklyn, NY",att,90,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Brooklyn, NY",Cricket-Wireless,20,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Dallas, TX",Cricket-Wireless,18,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",Cricket-Wireless,16,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Phoenix, AZ",Cricket-Wireless,14,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Galveston, TX",Cricket-Wireless,11,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Mission, TX",Cricket-Wireless,8,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Newberry, SC",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Williston, ND",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Minot, ND",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Denver, CO",Cricket-Wireless,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Corpus Christi, TX",Cricket-Wireless,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Los Angeles, CA",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Pharr, TX",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Nashville, TN",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Tempe, AZ",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Ashtabula, OH",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Seattle, WA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Atlanta, GA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Washington, D.C., DC",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"San Antonio, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Compton, CA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Albuquerque, NM",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Beeville, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Cresson, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Baltimore, MD",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Benton, AR",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Austin, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Chicago, IL",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Bishop, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"St. Louis, MO",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Manitowoc, WI",US-cellular,9,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Cedar Rapids, IA",US-cellular,6,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Camanche, IA",US-cellular,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Rumford, ME",US-cellular,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Berkeley Springs, WV",US-cellular,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Grants Pass, OR",US-cellular,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Milwaukee, WI",US-cellular,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Waterloo, IA",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Pella, IA",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Madison, WI",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Urbandale, IA",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Asheville, NC",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Clinton, IA",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Ottumwa, IA",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Des Moines, IA",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Omaha, NE",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Medford, OR",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Janesville, WI",US-cellular,2,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Orlando, FL",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Robersonville, NC",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Cecil, WI",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Clintonville, WI",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Frostburg, MD",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Sylva, NC",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Charles City, IA",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Watertown, WI",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Durant, OK",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Tuskahoma, OK",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"De Witt, IA",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Galena, IL",US-cellular,1,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Long Beach, CA",T-Mobile,105,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Houston, TX",T-Mobile,95,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Los Angeles, CA",T-Mobile,81,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Chicago, IL",T-Mobile,76,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Dallas, TX",T-Mobile,52,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Philadelphia, PA",T-Mobile,51,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Seattle, WA",T-Mobile,50,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Denver, CO",T-Mobile,49,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Portland, OR",T-Mobile,45,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Austin, TX",T-Mobile,42,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Brooklyn, NY",T-Mobile,41,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Orlando, FL",T-Mobile,40,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"The Bronx, NY",T-Mobile,39,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"San Antonio, TX",T-Mobile,32,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Minneapolis, MN",T-Mobile,31,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"New York City, NY",T-Mobile,26,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Atlanta, GA",T-Mobile,26,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Sacramento, CA",T-Mobile,26,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Tampa, FL",T-Mobile,25,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"San Diego, CA",T-Mobile,24,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Washington, D.C., DC",T-Mobile,23,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Detroit, MI",T-Mobile,23,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Las Vegas, NV",T-Mobile,22,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Miami, FL",T-Mobile,21,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"San Francisco, CA",T-Mobile,19,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Cleveland, OH",T-Mobile,19,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Manhattan, NY",T-Mobile,19,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Saint Paul, MN",T-Mobile,18,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"San Jose, CA",T-Mobile,18,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Charlotte, NC",T-Mobile,17,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Dallas, TX",att,1242,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Houston, TX",att,877,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Chicago, IL",att,683,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Atlanta, GA",att,666,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Los Angeles, CA",att,338,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Charlotte, NC",att,314,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Cleveland, OH",att,203,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Miami, FL",att,201,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Austin, TX",att,192,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Mesquite, TX",att,181,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Kansas City, MO",att,165,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Allen, TX",att,157,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Fort Worth, TX",att,153,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Orlando, FL",att,147,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"San Antonio, TX",att,140,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Detroit, MI",att,139,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Hayward, CA",att,130,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Indianapolis, IN",att,127,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"New York City, NY",att,113,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Roseville, MI",att,112,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Oklahoma City, OK",att,110,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"St. Louis, MO",att,109,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Sacramento, CA",att,108,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Fort Lauderdale, FL",att,98,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Conway, AR",att,98,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"San Francisco, CA",att,96,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Arlington, TX",att,93,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Nashville, TN",att,92,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Garland, TX",att,92,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Brooklyn, NY",att,90,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Brooklyn, NY",optimum-cablevision,822,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"New York City, NY",optimum-cablevision,386,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"The Bronx, NY",optimum-cablevision,301,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Newark, NJ",optimum-cablevision,92,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Edison, NJ",optimum-cablevision,37,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Philadelphia, PA",optimum-cablevision,26,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Flushing, NY",optimum-cablevision,23,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Washington, D.C., DC",optimum-cablevision,19,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Teaneck, NJ",optimum-cablevision,18,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Madison, NJ",optimum-cablevision,17,Is the service down,  Problems detected ,14:16:39
